date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
1983-01-11,2,1008021,NP0330,68.0,4.367647,5.589706,13.220589,14.47451,50.191177,42.41765,88.45993,93.56121,116.393745,final
1983-01-21,2,1008021,NP0330,68.0,10.941176,6.543137,20.764706,17.032352,41.661766,33.10147,138.1009,116.94033,122.4671,final
1983-02-01,2,1008021,NP0330,68.0,5.1617646,7.672059,20.470589,19.804901,42.29412,38.62843,80.190315,102.6837,108.40208,final
1983-02-11,2,1008021,NP0330,68.0,5.779412,11.394117,21.882353,25.609314,45.235294,48.666668,65.7517,87.8241,93.60614,final
1983-02-21,2,1008021,NP0330,68.0,4.647059,6.527941,15.588236,25.594118,46.51471,53.54706,83.68414,67.294754,87.988556,final
1983-03-01,2,1008021,NP0330,68.0,6.8382354,9.966666,17.264706,27.888725,50.132355,60.20539,79.09735,67.697075,84.551834,final
1983-03-11,2,1008021,NP0330,68.0,6.6617646,10.642157,18.147058,27.136765,53.250004,67.22059,74.55343,72.026726,80.65568,final
1983-03-21,2,1008021,NP0330,68.0,7.0588236,15.145588,20.558823,35.754414,56.911762,78.38088,59.858387,62.71424,74.25175,final
1983-04-01,2,1008021,NP0330,68.0,8.382353,15.675981,22.102942,41.463726,59.838234,89.15736,64.72415,58.3314,68.861565,final
1983-04-11,2,1008021,NP0330,68.0,44.588234,17.701471,60.02941,48.52304,100.05882,101.26912,218.43622,121.49798,98.86111,final
1983-04-21,2,1008021,NP0330,68.0,17.264706,22.128922,70.23529,55.50637,106.382355,116.854904,82.07,124.342766,91.405716,final
1983-05-01,2,1008021,NP0330,68.0,100.97059,51.580883,162.82353,91.41128,202.19116,160.76373,187.29044,174.07043,124.99186,final
1983-05-11,2,1008021,NP0330,68.0,55.088234,46.437744,173.32352,120.147545,251.5,195.80736,116.817406,142.49063,127.73436,final
1983-05-21,2,1008021,NP0330,68.0,38.264706,64.03578,194.32353,162.05441,285.11765,253.3152,62.669975,119.31653,112.31149,final
1983-06-01,2,1008021,NP0330,68.0,54.308823,70.32353,147.66176,180.79706,332.58826,313.67206,78.73877,82.16587,105.93594,final
1983-06-11,2,1008021,NP0330,68.0,57.455883,84.002945,150.02942,218.36226,383.38232,387.03284,70.17283,69.40717,99.068825,final
1983-06-21,2,1008021,NP0330,68.0,64.75,101.16716,176.51471,255.49362,441.0735,473.0544,65.69828,69.68105,93.31019,final
1983-07-01,2,1008021,NP0330,68.0,163.44118,126.02059,285.64706,311.19067,596.1323,583.399,128.56084,91.921455,102.16406,final
1983-07-11,2,1008021,NP0330,68.0,206.85294,125.07255,435.04413,352.26028,758.397,690.7701,162.87291,123.17185,109.71972,final
1983-07-21,2,1008021,NP0330,68.0,102.47059,143.13971,472.7647,394.23285,843.6029,811.7809,72.54678,119.67069,103.896034,final
1983-08-01,2,1008021,NP0330,68.0,88.161766,125.61863,397.4853,393.83087,830.79407,885.8186,71.323494,100.916275,93.82315,final
1983-08-11,2,1008021,NP0330,68.0,132.72058,125.15392,323.35294,393.91226,908.4264,964.5348,105.813614,82.31207,94.21285,final
1983-08-21,2,1008021,NP0330,68.0,217.88235,142.33627,438.7647,393.10883,1088.0441,1042.8353,151.2746,111.46819,104.31449,final
1983-09-01,2,1008021,NP0330,68.0,144.17647,87.08431,494.77942,354.57452,1177.9117,1059.5961,161.99986,138.9919,111.11367,final
1983-09-11,2,1008021,NP0330,68.0,112.5,82.50294,474.55884,311.92352,1232.9559,1058.0961,134.2812,151.3169,116.44817,final
1983-09-21,2,1008021,NP0330,68.0,123.75,64.95588,380.42645,234.54314,1291.9559,1021.88477,184.04457,160.90063,126.30005,final
1983-10-01,2,1008021,NP0330,68.0,32.235294,21.09804,268.4853,168.55685,1160.75,916.9623,142.67468,157.57678,126.44227,final
1983-10-11,2,1008021,NP0330,68.0,18.161764,16.173038,174.14705,102.22696,972.0588,808.06274,109.39272,167.07277,120.17015,final
1983-10-21,2,1008021,NP0330,68.0,24.691177,16.036274,75.088234,53.307354,894.27936,680.95935,141.14276,137.35529,131.09805,final
1983-11-01,2,1008021,NP0330,68.0,2.0588236,2.0857844,44.911766,34.295097,808.17645,557.42645,99.61951,127.0178,144.5836,final
1983-11-11,2,1008021,NP0330,68.0,1.367647,1.3254902,28.117647,19.44755,676.82355,433.59805,100.666466,135.46407,155.45522,final
1983-11-21,2,1008021,NP0330,68.0,1.5294118,1.6083333,4.9558825,5.019608,460.4706,292.87012,98.805725,99.364,156.2663,final
1983-12-01,2,1008021,NP0330,68.0,6.632353,3.125,9.529411,6.0588236,322.9265,208.91078,143.16742,131.38298,153.3006,final
1983-12-11,2,1008021,NP0330,68.0,7.2058825,3.4215686,15.367647,8.1549015,217.63235,129.8294,144.93597,154.82933,165.1215,final
1983-12-21,2,1008021,NP0330,68.0,6.6911764,3.3769608,20.529411,9.92353,100.573524,68.25049,139.56346,171.06818,144.12671,final
1984-01-01,2,1008021,NP0330,68.0,5.8235292,4.89951,19.720589,12.511765,74.161766,52.942158,109.33399,141.1656,136.62206,final
1984-01-11,2,1008021,NP0330,68.0,7.3235292,5.589706,19.838234,14.47451,63.32353,42.41765,116.37272,127.54228,144.08882,final
1984-01-21,2,1008021,NP0330,68.0,5.8088236,6.543137,18.955883,17.032352,44.441174,33.10147,93.638535,108.730484,129.76186,final
1984-02-01,2,1008021,NP0330,68.0,3.8529413,7.672059,16.985294,19.804901,46.23529,38.62843,69.8619,88.632866,117.43556,final
1984-02-11,2,1008021,NP0330,68.0,5.529412,11.394117,15.191177,25.609314,50.397053,48.666668,64.22676,65.964165,103.22433,final
1984-02-21,2,1008021,NP0330,68.0,3.4411764,6.527941,12.823529,25.594118,52.30882,53.54706,73.223625,58.258022,97.885056,final
1984-03-01,2,1008021,NP0330,68.0,5.5735292,9.966666,14.544118,27.888725,51.249996,60.20539,70.647194,59.42498,86.26587,final
1984-03-11,2,1008021,NP0330,68.0,5.1617646,10.642157,14.17647,27.136765,49.205883,67.22059,64.96396,59.671436,75.056,final
1984-03-21,2,1008021,NP0330,68.0,18.191177,15.145588,28.926472,35.754414,60.705883,78.38088,115.1179,83.24613,78.8021,final
1984-04-01,2,1008021,NP0330,68.0,18.191177,15.675981,41.54412,41.463726,73.07353,89.15736,112.16483,100.173035,82.918144,final
1984-04-11,2,1008021,NP0330,68.0,20.764706,17.701471,57.14706,48.52304,86.51471,101.26912,113.49355,116.112724,86.11599,final
1984-04-21,2,1008021,NP0330,68.0,12.176471,22.128922,51.132355,55.50637,92.882355,116.854904,63.314247,92.77098,80.32697,final
1984-05-01,2,1008021,NP0330,68.0,65.95588,51.580883,98.89706,91.41128,154.98529,160.76373,125.4061,107.76442,96.514046,final
1984-05-11,2,1008021,NP0330,68.0,47.911766,46.437744,126.04411,120.147545,197.36765,195.80736,102.86565,104.711685,100.77701,final
1984-05-21,2,1008021,NP0330,68.0,123.22059,64.03578,237.08823,162.05441,317.14706,253.3152,185.7306,144.9158,124.710846,final
1984-06-01,2,1008021,NP0330,68.0,171.07353,70.32353,342.20587,180.79706,482.64703,313.67206,233.75635,186.87372,153.02472,final
1984-06-11,2,1008021,NP0330,68.0,115.26471,84.002945,409.55884,218.36226,592.75,387.03284,135.12442,185.59933,152.47447,final
1984-06-21,2,1008021,NP0330,68.0,86.67647,101.16716,373.0147,255.49362,661.2353,473.0544,86.35106,145.11476,139.3639,final
1984-07-01,2,1008021,NP0330,68.0,218.32353,126.02059,420.2647,311.19067,861.3677,583.399,170.44917,134.49628,147.24153,final
1984-07-11,2,1008021,NP0330,68.0,61.588234,125.07255,366.58823,352.26028,902.1912,690.7701,51.193153,104.01051,130.38664,final
1984-07-21,2,1008021,NP0330,68.0,232.55882,143.13971,512.4706,394.23285,1122.5735,811.7809,160.36134,129.61624,138.05092,final
1984-08-01,2,1008021,NP0330,68.0,69.04412,125.61863,363.1912,393.83087,1125.6617,885.8186,56.68726,92.31763,126.923904,final
1984-08-11,2,1008021,NP0330,68.0,103.35294,125.15392,404.95587,393.91226,1181.1029,964.5348,83.24984,102.76843,122.33732,final
1984-08-21,2,1008021,NP0330,68.0,191.14706,142.33627,363.54413,393.10883,1249.0295,1042.8353,133.12883,92.573715,119.678116,final
1984-09-01,2,1008021,NP0330,68.0,237.80882,87.08431,532.30884,354.57452,1315.7648,1059.5961,263.68097,149.42906,124.06252,final
1984-09-11,2,1008021,NP0330,68.0,157.16176,82.50294,586.1176,311.92352,1357.6617,1058.0961,185.3215,186.51743,128.1786,final
1984-09-21,2,1008021,NP0330,68.0,30.794117,64.95588,425.7647,234.54314,1301.7794,1021.88477,51.166702,179.82762,127.25668,final
1984-10-01,2,1008021,NP0330,68.0,8.705882,21.09804,196.66176,168.55685,1092.1617,916.9623,52.516903,116.19348,119.00289,final
1984-10-11,2,1008021,NP0330,68.0,11.0,16.173038,50.5,102.22696,1041.5735,808.06274,75.5678,51.759373,128.7199,final
1984-10-21,2,1008021,NP0330,68.0,12.529411,16.036274,32.235294,53.307354,821.5441,680.95935,83.32945,63.860374,120.49463,final
1984-11-01,2,1008021,NP0330,68.0,2.014706,2.0857844,25.544117,34.295097,754.5147,557.42645,98.99689,77.730095,135.0425,final
1984-11-11,2,1008021,NP0330,68.0,1.0294118,1.3254902,15.573528,19.44755,652.19116,433.59805,95.31928,84.15374,149.83905,final
1984-11-21,2,1008021,NP0330,68.0,1.4705882,1.6083333,4.5147057,5.019608,462.5147,292.87012,97.91558,94.96086,156.95253,final
1984-12-01,2,1008021,NP0330,68.0,2.7205882,3.125,5.220588,6.0588236,227.42645,208.91078,95.02262,92.42021,108.655785,final
1984-12-11,2,1008021,NP0330,68.0,3.0588236,3.4215686,7.25,8.1549015,73.32353,129.8294,95.692665,93.121185,58.090836,final
1984-12-21,2,1008021,NP0330,68.0,3.1470587,3.3769608,8.926471,9.92353,45.67647,68.25049,97.25554,93.31888,69.182434,final
1985-01-01,2,1008021,NP0330,68.0,4.779412,4.89951,10.985294,12.511765,41.75,52.942158,98.78683,91.28317,80.683914,final
1985-01-11,2,1008021,NP0330,68.0,4.632353,5.589706,12.558824,14.47451,35.38235,42.41765,90.95959,90.1631,85.163124,final
1985-01-21,2,1008021,NP0330,68.0,5.1617646,6.543137,14.573528,17.032352,28.014704,33.10147,88.03295,88.839935,86.649414,final
1985-02-01,2,1008021,NP0330,68.0,3.0735295,7.672059,12.867646,19.804901,29.073528,38.62843,63.71127,72.03272,78.09937,final
1985-02-11,2,1008021,NP0330,68.0,3.5441177,11.394117,11.779412,25.609314,31.588234,48.666668,52.116974,54.817993,68.17683,final
1985-02-21,2,1008021,NP0330,68.0,2.8970587,6.527941,9.514706,25.594118,33.014706,53.54706,68.50364,47.4428,64.93017,final
1985-03-01,2,1008021,NP0330,68.0,3.6029413,9.966666,10.044118,27.888725,33.897057,60.20539,57.480682,45.742477,59.653126,final
1985-03-11,2,1008021,NP0330,68.0,3.6323528,10.642157,10.132353,27.136765,34.47059,67.22059,55.186462,47.087357,54.65282,final
1985-03-21,2,1008021,NP0330,68.0,11.044118,15.145588,18.279411,35.754414,42.367645,78.38088,79.64085,57.121204,56.808758,final
1985-04-01,2,1008021,NP0330,68.0,10.264706,15.675981,24.941177,41.463726,47.85294,89.15736,73.82821,64.439896,56.13257,final
1985-04-11,2,1008021,NP0330,68.0,9.426471,17.701471,30.735294,48.52304,52.64706,101.26912,63.54862,66.76619,54.246296,final
1985-04-21,2,1008021,NP0330,68.0,14.544118,22.128922,34.235294,55.50637,62.02941,116.854904,72.04163,64.8449,55.00756,final
1985-05-01,2,1008021,NP0330,68.0,64.5,51.580883,88.47059,91.41128,123.45589,160.76373,122.833,96.94985,77.493355,final
1985-05-11,2,1008021,NP0330,68.0,65.882355,46.437744,144.92648,120.147545,185.79413,195.80736,137.80222,119.79978,95.01352,final
1985-05-21,2,1008021,NP0330,68.0,45.10294,64.03578,175.48529,162.05441,228.0,253.3152,72.57532,108.03982,90.19989,final
1985-06-01,2,1008021,NP0330,68.0,73.632355,70.32353,184.61765,180.79706,298.02942,313.67206,104.392815,102.05633,95.09131,final
1985-06-11,2,1008021,NP0330,68.0,61.82353,84.002945,180.55882,218.36226,356.22058,387.03284,75.08014,83.07528,92.14039,final
1985-06-21,2,1008021,NP0330,68.0,118.338234,101.16716,253.79413,255.49362,463.51468,473.0544,116.17362,99.34759,98.00446,final
1985-07-01,2,1008021,NP0330,68.0,202.98529,126.02059,383.14703,311.19067,656.2352,583.399,158.74245,122.75727,112.378716,final
1985-07-11,2,1008021,NP0330,68.0,138.05882,125.07255,459.38232,352.26028,784.8677,690.7701,109.98387,129.98431,113.52423,final
1985-07-21,2,1008021,NP0330,68.0,168.27942,143.13971,509.32355,394.23285,938.6029,811.7809,116.97027,128.82797,115.527054,final
1985-08-01,2,1008021,NP0330,68.0,95.75,125.61863,402.08826,393.83087,969.85297,885.8186,77.13295,102.070404,109.43339,final
1985-08-11,2,1008021,NP0330,68.0,143.25,125.15392,407.27942,393.91226,1047.2206,964.5348,113.903595,103.3509,108.5284,final
1985-08-21,2,1008021,NP0330,68.0,224.57353,142.33627,463.57355,393.10883,1226.6912,1042.8353,155.81602,117.69986,117.54625,final
1985-09-01,2,1008021,NP0330,68.0,129.47058,87.08431,497.29413,354.57452,1282.5294,1059.5961,146.02985,139.69124,120.94065,final
1985-09-11,2,1008021,NP0330,68.0,96.57353,82.50294,450.61768,311.92352,1317.2793,1058.0961,116.08014,143.76266,124.38004,final
1985-09-21,2,1008021,NP0330,68.0,105.97059,64.95588,332.0147,234.54314,1304.9117,1021.88477,158.6294,140.69061,127.561714,final
1985-10-01,2,1008021,NP0330,68.0,43.867645,21.09804,246.41177,168.55685,1145.7942,916.9623,187.24641,144.85846,124.82009,final
1985-10-11,2,1008021,NP0330,68.0,50.5,16.173038,200.33823,102.22696,1058.2354,808.06274,262.12582,191.4987,130.76917,final
1985-10-21,2,1008021,NP0330,68.0,33.014706,16.036274,127.382355,53.307354,922.97064,680.95935,180.71025,227.0423,135.2807,final
1985-11-01,2,1008021,NP0330,68.0,2.0441177,2.0857844,85.55883,34.295097,829.2648,557.42645,99.41197,230.45836,148.33313,final
1985-11-11,2,1008021,NP0330,68.0,1.117647,1.3254902,36.176468,19.44755,687.13245,433.59805,96.7142,168.4278,157.80563,final
1985-11-21,2,1008021,NP0330,68.0,1.4705882,1.6083333,4.632353,5.019608,464.02942,292.87012,97.91558,96.13503,157.46104,final
1985-12-01,2,1008021,NP0330,68.0,9.470589,3.125,12.058825,6.0588236,344.02942,208.91078,178.09955,154.25533,163.16588,final
1985-12-11,2,1008021,NP0330,68.0,9.764706,3.4215686,20.705883,8.1549015,257.22058,129.8294,175.32013,195.40916,194.48323,final
1985-12-21,2,1008021,NP0330,68.0,14.058824,3.3769608,33.294117,9.92353,165.30882,68.25049,227.51477,256.6023,232.50195,final
1986-01-01,2,1008021,NP0330,68.0,2.6029413,4.89951,26.42647,12.511765,124.04412,52.942158,76.80119,179.4592,222.71199,final
1986-01-11,2,1008021,NP0330,68.0,2.1617646,5.589706,18.823528,14.47451,75.70589,42.41765,67.62949,122.33185,170.20221,final
1986-01-21,2,1008021,NP0330,68.0,3.1764705,6.543137,7.9411764,17.032352,45.86765,33.10147,70.834045,58.737152,133.50574,final
1986-02-01,2,1008021,NP0330,68.0,22.441177,7.672059,27.779411,19.804901,66.26471,38.62843,216.54868,132.14893,163.34465,final
1986-02-11,2,1008021,NP0330,68.0,6.1764708,11.394117,31.794117,25.609314,71.32353,48.666668,68.17367,120.20563,142.21776,final
1986-02-21,2,1008021,NP0330,68.0,4.529412,6.527941,33.14706,25.594118,74.382355,53.54706,82.663605,124.68756,135.58727,final
1986-03-01,2,1008021,NP0330,68.0,10.720589,9.966666,21.426472,27.888725,75.632355,60.20539,105.037346,80.35116,123.65903,final
1986-03-11,2,1008021,NP0330,68.0,10.529411,10.642157,25.779411,27.136765,76.39706,67.22059,99.27922,95.77633,112.70616,final
1986-03-21,2,1008021,NP0330,68.0,11.205882,15.145588,32.455883,35.754414,73.54412,78.38088,80.44383,91.90632,94.199196,final
1986-04-01,2,1008021,NP0330,68.0,29.720589,15.675981,51.455883,41.463726,100.661766,89.15736,167.92719,121.50529,112.218285,final
1986-04-11,2,1008021,NP0330,68.0,39.705883,17.701471,80.632355,48.52304,138.20589,101.26912,196.92946,159.99158,134.75775,final
1986-04-21,2,1008021,NP0330,68.0,28.058823,22.128922,97.48529,55.50637,163.08824,116.854904,121.85823,169.37935,137.9413,final
1986-05-01,2,1008021,NP0330,68.0,31.779411,51.580883,99.54412,91.41128,172.42648,160.76373,65.00324,108.43557,107.03577,final
1986-05-11,2,1008021,NP0330,68.0,51.764706,46.437744,111.602936,120.147545,218.01471,195.80736,110.356125,93.17237,111.05904,final
1986-05-21,2,1008021,NP0330,68.0,71.42647,64.03578,154.97058,162.05441,284.91174,253.3152,110.70559,95.75957,112.23178,final
1986-06-01,2,1008021,NP0330,68.0,63.088234,70.32353,186.27942,180.79706,337.2794,313.67206,90.39437,102.95073,107.408035,final
1986-06-11,2,1008021,NP0330,68.0,110.47059,84.002945,244.98529,218.36226,437.22055,387.03284,129.73793,111.91921,112.80192,final
1986-06-21,2,1008021,NP0330,68.0,113.64706,101.16716,287.20587,255.49362,539.66174,473.0544,111.75495,112.173904,113.93301,final
1986-07-01,2,1008021,NP0330,68.0,73.01471,126.02059,297.13235,311.19067,582.9559,583.399,59.543846,95.55385,99.92469,final
1986-07-11,2,1008021,NP0330,68.0,233.33824,125.07255,420.0,352.26028,776.58826,690.7701,183.23486,118.960884,112.334274,final
1986-07-21,2,1008021,NP0330,68.0,154.66176,143.13971,461.0147,394.23285,903.19116,811.7809,107.777824,116.72754,111.191536,final
1986-08-01,2,1008021,NP0330,68.0,96.80882,125.61863,484.80884,393.83087,968.2206,885.8186,77.94357,122.811165,109.25014,final
1986-08-11,2,1008021,NP0330,68.0,222.29411,125.15392,473.7647,393.91226,1138.75,964.5348,174.63484,120.017555,117.968956,final
1986-08-21,2,1008021,NP0330,68.0,168.19118,142.33627,487.29413,393.10883,1235.5146,1042.8353,117.548225,123.65818,118.38832,final
1986-09-01,2,1008021,NP0330,68.0,111.911766,87.08431,502.39706,354.57452,1284.3383,1059.5961,126.96165,141.11041,121.11056,final
1986-09-11,2,1008021,NP0330,68.0,154.25,82.50294,434.35294,311.92352,1328.1177,1058.0961,181.9939,138.63058,125.39955,final
1986-09-21,2,1008021,NP0330,68.0,94.89706,64.95588,361.05884,234.54314,1309.3677,1021.88477,142.8001,152.81541,127.995636,final
1986-10-01,2,1008021,NP0330,68.0,21.42647,21.09804,270.57355,168.55685,1257.7794,916.9623,101.258446,158.77998,136.96649,final
1986-10-11,2,1008021,NP0330,68.0,23.5,16.173038,139.82352,102.22696,1047.9412,808.06274,134.60515,135.06259,129.50305,final
1986-10-21,2,1008021,NP0330,68.0,21.82353,16.036274,66.75,53.307354,915.1029,680.95935,127.51085,123.0548,134.13373,final
1986-11-01,2,1008021,NP0330,68.0,2.3676472,2.0857844,47.691177,34.295097,820.6618,557.42645,103.97786,134.09097,146.80351,final
1986-11-11,2,1008021,NP0330,68.0,1.6764706,1.3254902,25.867647,19.44755,600.0441,433.59805,105.54867,126.2607,137.94957,final
1986-11-21,2,1008021,NP0330,68.0,1.8382353,1.6083333,5.8823533,5.019608,433.6912,292.87012,103.478966,108.61057,147.276,final
1986-12-01,2,1008021,NP0330,68.0,10.25,3.125,13.764706,6.0588236,332.02942,208.91078,187.6923,169.68085,157.55608,final
1986-12-11,2,1008021,NP0330,68.0,10.882353,3.4215686,22.970589,8.1549015,188.66176,129.8294,188.59137,212.62483,143.63466,final
1986-12-21,2,1008021,NP0330,68.0,10.985294,3.3769608,32.117645,9.92353,104.75,68.25049,190.82451,248.71895,149.82835,final
1987-01-01,2,1008021,NP0330,68.0,3.8088236,4.89951,25.676472,12.511765,87.132355,52.942158,88.98243,175.17636,159.00746,final
1987-01-11,2,1008021,NP0330,68.0,3.0588236,5.589706,17.852942,14.47451,66.69118,42.41765,76.10054,117.34797,151.19092,final
1987-01-21,2,1008021,NP0330,68.0,3.1176472,6.543137,9.985294,17.032352,47.98529,33.10147,70.32445,68.01495,139.06363,final
1987-02-01,2,1008021,NP0330,68.0,6.882353,7.672059,13.058824,19.804901,52.5,38.62843,93.768135,72.803444,131.7948,final
1987-02-11,2,1008021,NP0330,68.0,7.0735292,11.394117,17.073528,25.609314,57.89706,48.666668,73.64549,72.11376,117.19949,final
1987-02-21,2,1008021,NP0330,68.0,6.7647057,6.527941,20.720589,25.594118,62.823524,53.54706,102.05383,84.07037,115.84447,final
1987-03-01,2,1008021,NP0330,68.0,14.882353,9.966666,28.720589,27.888725,67.45588,60.20539,132.84424,102.52932,111.11946,final
1987-03-11,2,1008021,NP0330,68.0,10.3970585,10.642157,32.044117,27.136765,66.97059,67.22059,98.4331,115.27021,99.65384,final
1987-03-21,2,1008021,NP0330,68.0,15.529411,15.145588,40.808823,35.754414,71.5147,78.38088,101.90525,112.402115,91.76528,final
1987-04-01,2,1008021,NP0330,68.0,14.323529,15.675981,40.25,41.463726,82.02941,89.15736,93.458824,97.387794,92.42975,final
1987-04-11,2,1008021,NP0330,68.0,18.117647,17.701471,47.97059,48.52304,97.088234,101.26912,101.83326,98.96783,96.06576,final
1987-04-21,2,1008021,NP0330,68.0,18.82353,22.128922,51.26471,55.50637,112.79412,116.854904,87.81599,92.98973,96.66753,final
1987-05-01,2,1008021,NP0330,68.0,31.308823,51.580883,68.25,91.41128,137.22058,160.76373,64.17153,75.976585,85.79716,final
1987-05-11,2,1008021,NP0330,68.0,22.588236,46.437744,72.72059,120.147545,152.7353,195.80736,53.634228,62.103165,78.55056,final
1987-05-21,2,1008021,NP0330,68.0,43.25,64.03578,97.14706,162.05441,189.2206,253.3152,69.89129,61.14598,75.187454,final
1987-06-01,2,1008021,NP0330,68.0,55.544117,70.32353,121.382355,180.79706,229.88235,313.67206,80.37875,68.02172,73.706604,final
1987-06-11,2,1008021,NP0330,68.0,85.411766,84.002945,184.20587,218.36226,304.89706,387.03284,101.58289,84.70808,79.04875,final
1987-06-21,2,1008021,NP0330,68.0,107.22059,101.16716,248.17648,255.49362,396.58823,473.0544,105.70179,97.19105,84.004715,final
1987-07-01,2,1008021,NP0330,68.0,170.22058,126.02059,362.85294,311.19067,552.4852,583.399,133.73514,116.33896,94.746124,final
1987-07-11,2,1008021,NP0330,68.0,144.01471,125.07255,421.45587,352.26028,678.3824,690.7701,114.562775,119.3684,98.219574,final
1987-07-21,2,1008021,NP0330,68.0,277.80884,143.13971,592.0441,394.23285,937.3676,811.7809,190.90683,149.54785,115.37582,final
1987-08-01,2,1008021,NP0330,68.0,147.75,125.61863,569.57355,393.83087,1053.8088,885.8186,116.94351,144.06447,118.85797,final
1987-08-11,2,1008021,NP0330,68.0,151.89706,125.15392,577.45593,393.91226,1183.1177,964.5348,120.54731,146.01105,122.545135,final
1987-08-21,2,1008021,NP0330,68.0,197.45589,142.33627,497.10297,393.10883,1337.3236,1042.8353,137.41077,126.12203,128.10445,final
1987-09-01,2,1008021,NP0330,68.0,92.01471,87.08431,441.36768,354.57452,1373.7942,1059.5961,105.354225,124.13773,129.51337,final
1987-09-11,2,1008021,NP0330,68.0,86.67647,82.50294,376.14703,311.92352,1375.0588,1058.0961,104.769585,120.26467,129.81506,final
1987-09-21,2,1008021,NP0330,68.0,70.76471,64.95588,249.45589,234.54314,1338.603,1021.88477,108.30356,106.2255,130.84262,final
1987-10-01,2,1008021,NP0330,68.0,20.691177,21.09804,178.13235,168.55685,1189.0735,916.9623,98.441025,105.51721,129.51434,final
1987-10-11,2,1008021,NP0330,68.0,62.57353,16.173038,154.02942,102.22696,1107.6323,808.06274,319.14896,148.31104,136.84459,final
1987-10-21,2,1008021,NP0330,68.0,25.911764,16.036274,109.176476,53.307354,855.7353,680.95935,146.94505,195.8183,125.47906,final
1987-11-01,2,1008021,NP0330,68.0,3.0882354,2.0857844,91.573524,34.295097,711.07355,557.42645,114.14736,245.76483,127.31861,final
1987-11-11,2,1008021,NP0330,68.0,2.1323528,1.3254902,31.132353,19.44755,561.3088,433.59805,112.75574,147.79541,129.11794,final
1987-11-21,2,1008021,NP0330,68.0,2.3970587,1.6083333,7.617647,5.019608,366.25,292.87012,111.9353,125.92956,124.634865,final
1987-12-01,2,1008021,NP0330,68.0,4.367647,3.125,8.8970585,6.0588236,278.60294,208.91078,115.29412,125.66489,132.58,final
1987-12-11,2,1008021,NP0330,68.0,5.382353,3.4215686,12.1470585,8.1549015,197.30884,129.8294,123.28288,130.3473,150.048,final
1987-12-21,2,1008021,NP0330,68.0,4.4558825,3.3769608,14.205883,9.92353,131.0,68.25049,112.87963,128.69531,185.66429,final
1988-01-01,2,1008021,NP0330,68.0,4.117647,4.89951,13.955883,12.511765,114.42646,52.942158,92.10201,108.24657,206.11325,final
1988-01-11,2,1008021,NP0330,68.0,2.25,5.589706,10.82353,14.47451,54.102943,42.41765,68.462715,81.25252,124.64335,final
1988-01-21,2,1008021,NP0330,68.0,2.5294118,6.543137,8.8970585,17.032352,30.720589,33.10147,65.22848,63.07569,93.751205,final
1988-02-01,2,1008021,NP0330,68.0,2.7794118,7.672059,7.5588236,19.804901,30.411764,38.62843,61.390274,50.630413,81.16672,final
1988-02-11,2,1008021,NP0330,68.0,7.2058825,11.394117,12.514706,25.609314,35.485294,48.666668,74.45282,57.220184,75.43843,final
1988-02-21,2,1008021,NP0330,68.0,12.514706,6.527941,22.5,25.594118,45.60294,53.54706,151.93265,89.88656,86.43122,final
1988-03-01,2,1008021,NP0330,68.0,34.235294,9.966666,53.955883,27.888725,75.47059,60.20539,262.15118,179.25865,123.41094,final
1988-03-11,2,1008021,NP0330,68.0,25.205883,10.642157,71.95589,27.136765,95.29413,67.22059,193.10562,239.46371,138.87193,final
1988-03-21,2,1008021,NP0330,68.0,10.705882,15.145588,70.14706,35.754414,101.54412,78.38088,77.96189,184.38998,127.78003,final
1988-04-01,2,1008021,NP0330,68.0,5.8382354,15.675981,41.75,41.463726,103.2647,89.15736,52.419453,100.61612,114.982735,final
1988-04-11,2,1008021,NP0330,68.0,35.82353,17.701471,52.367645,48.52304,136.83823,101.26912,179.82768,107.18309,133.47078,final
1988-04-21,2,1008021,NP0330,68.0,11.132353,22.128922,52.794113,55.50637,145.44118,116.854904,59.465515,95.5174,123.45927,final
1988-05-01,2,1008021,NP0330,68.0,35.661766,51.580883,82.617645,91.41128,178.32352,160.76373,71.86485,90.87904,110.59326,final
1988-05-11,2,1008021,NP0330,68.0,64.89706,46.437744,111.69118,120.147545,236.01471,195.80736,135.8867,93.24288,120.02284,final
1988-05-21,2,1008021,NP0330,68.0,77.30882,64.03578,177.86765,162.05441,300.80884,253.3152,119.226326,109.46592,118.38593,final
1988-06-01,2,1008021,NP0330,68.0,74.80882,70.32353,217.0147,180.79706,341.3824,313.67206,105.9547,119.49312,108.695564,final
1988-06-11,2,1008021,NP0330,68.0,80.161766,84.002945,232.27942,218.36226,396.33823,387.03284,95.68421,106.23076,102.37363,final
1988-06-21,2,1008021,NP0330,68.0,128.73529,101.16716,283.70587,255.49362,514.3677,473.0544,125.96671,110.83031,108.64196,final
1988-07-01,2,1008021,NP0330,68.0,145.08824,126.02059,353.9853,311.19067,653.6177,583.399,114.55316,113.53444,111.93385,final
1988-07-11,2,1008021,NP0330,68.0,183.02942,125.07255,456.85297,352.26028,800.82355,690.7701,144.55736,129.27632,115.8175,final
1988-07-21,2,1008021,NP0330,68.0,189.05882,143.13971,517.1765,394.23285,978.75,811.7809,130.99716,130.79498,120.442345,final
